Rank,Word,Part of speech,Frequency,Dispersion
4045,abstract,Adjective,7165,0.9
4046,descend,Verb,6896,0.93
4047,silly,Adjective,6857,0.93
4048,hook,Verb,6800,0.94
4049,tide,Noun,6698,0.96
4050,shared,Adjective,7069,0.91
4051,hopefully,Adverb,6986,0.92
4052,readily,Adverb,6964,0.92
4053,cooperate,Verb,6763,0.95
4054,revolutionary,Adjective,6886,0.93
4055,romance,Noun,6705,0.95
4056,hardware,Noun,6951,0.92
4057,pillow,Noun,7122,0.9
4058,kit,Noun,6912,0.92
4059,cook,Noun,6866,0.93
4060,spread,Noun,6686,0.95
4061,continent,Noun,6730,0.95
4062,seal,Verb,6660,0.96
4063,circuit,Noun,6747,0.94
4064,sink,Noun,7052,0.9
4065,ruling,Noun,6947,0.92
4066,shortage,Noun,6776,0.94
4067,annually,Adverb,6928,0.92
4068,lately,Adverb,6696,0.95
4069,trap,Noun,6694,0.95
4070,scan,Verb,6879,0.92
4071,fool,Noun,6990,0.91
4072,deadline,Noun,6932,0.91
4073,rear,Adjective,6910,0.92
4074,processing,Noun,7220,0.88
4075,ranch,Noun,6759,0.94
4076,coastal,Adjective,6880,0.92
4077,undertake,Verb,7044,0.9
4078,softly,Adverb,7487,0.84
4079,reserve,Verb,6636,0.95
4080,burning,Adjective,6665,0.95
4081,verbal,Adjective,7227,0.87
4082,tribal,Adjective,6995,0.9
4083,ridiculous,Adjective,6695,0.94
4084,automatic,Adjective,6580,0.96
4085,diamond,Noun,6743,0.93
4086,credibility,Noun,6742,0.93
4087,import,Noun,6944,0.91
4088,sexually,Adverb,6806,0.93
4089,spring,Verb,6689,0.94
4090,way,Adverb,6604,0.95
4091,divine,Adjective,7059,0.89
4092,sentiment,Noun,6658,0.95
4093,cart,Noun,6822,0.92
4094,oversee,Verb,6773,0.93
4095,stem,Verb,6712,0.94
4096,elder,Noun,6808,0.92
4097,pro,Noun,6867,0.91
4098,inspiration,Noun,6584,0.95
4099,Dutch,Adjective,6690,0.94
4100,quantity,Noun,6833,0.92
4101,trailer,Noun,6713,0.93
4102,mate,Noun,6693,0.94
4103,o'clock,Adverb,6972,0.97
4104,Greek,Adjective,6642,0.94
4105,genius,Noun,6509,0.96
4106,monument,Noun,6680,0.94
4107,bid,Noun,6954,0.9
4108,quest,Noun,6613,0.95
4109,sacrifice,Noun,6591,0.95
4110,invitation,Noun,6460,0.97
4111,accuracy,Noun,6942,0.9
4112,juror,Noun,7497,0.83
4113,officially,Adverb,6462,0.97
4114,broker,Noun,6929,0.9
4115,treasure,Noun,6648,0.94
4116,loyalty,Noun,6604,0.94
4117,credit,Verb,6611,0.94
4118,shock,Verb,6492,0.96
4119,talented,Adjective,6584,0.95
4120,gasoline,Noun,6696,0.93
4121,stiff,Adjective,6697,0.93
4122,output,Noun,7041,0.88
4123,nominee,Noun,7138,0.87
4124,extended,Adjective,6641,0.94
4125,please,Verb,6565,0.95
4126,diabetes,Noun,7073,0.88
4127,slap,Verb,7015,0.89
4128,toxic,Adjective,6672,0.93
4129,alleged,Adjective,6658,0.93
4130,jaw,Noun,6922,0.9
4131,grief,Noun,6591,0.94
4132,mysterious,Adjective,6484,0.96
4133,rocket,Noun,6722,0.92
4134,donate,Verb,6606,0.94
4135,inmate,Noun,6718,0.92
4136,tackle,Verb,6644,0.93
4137,dynamics,Noun,7084,0.87
4138,bow,Noun,6800,0.91
4139,ours,Pronoun,6422,0.96
4140,senior,Noun,6768,0.91
4141,dignity,Noun,6585,0.94
4142,carpet,Noun,6658,0.93
4143,parental,Adjective,7251,0.85
4144,bubble,Noun,6570,0.94
4145,heat,Verb,6650,0.93
4146,buddy,Noun,6554,0.94
4147,barn,Noun,6785,0.91
4148,sword,Noun,7029,0.88
4149,flash,Noun,6741,0.91
4150,seventh,Measure,6517,0.95
4151,glory,Noun,6443,0.96
4152,tightly,Adverb,6643,0.93
4153,protective,Adjective,6503,0.95
4154,tuck,Verb,6847,0.9
4155,drum,Noun,6423,0.96
4156,faint,Adjective,6886,0.89
4157,post,Verb,6558,0.94
4158,queen,Noun,6606,0.93
4159,dilemma,Noun,6703,0.92
4160,input,Noun,7004,0.88
4161,specialize,Verb,6538,0.94
4162,northeast,Noun,6500,0.94
4163,shallow,Adjective,6512,0.94
4164,liability,Noun,6775,0.9
4165,sail,Verb,6525,0.94
4166,merchant,Noun,6474,0.94
4167,stadium,Noun,6977,0.88
4168,improved,Adjective,6720,0.91
4169,bloody,Adjective,6513,0.94
4170,defeat,Noun,6380,0.96
4171,associated,Adjective,6754,0.9
4172,withdrawal,Noun,6624,0.92
4173,refrigerator,Noun,6497,0.94
4174,nest,Noun,6541,0.93
4175,near,Adjective,6296,0.97
4176,thoroughly,Adverb,6384,0.96
4177,lane,Noun,6540,0.93
4178,ancestor,Noun,6529,0.93
4179,condemn,Verb,6418,0.95
4180,steam,Noun,6426,0.95
4181,accent,Noun,6486,0.94
4182,escape,Noun,6358,0.96
4183,optimistic,Adjective,6412,0.95
4184,unite,Verb,6391,0.95
4185,cage,Noun,6621,0.92
4186,equip,Verb,6436,0.94
4187,shrimp,Noun,6631,0.91
4188,homeland,Noun,6726,0.9
4189,exchange,Verb,6394,0.95
4190,rack,Noun,6677,0.91
4191,costume,Noun,6349,0.95
4192,wolf,Noun,6718,0.9
4193,courtroom,Noun,6772,0.89
4194,statute,Noun,6838,0.88
4195,cartoon,Noun,6403,0.94
4196,besides,Preposition,6198,0.97
4197,productivity,Noun,6651,0.91
4198,grin,Verb,7242,0.83
4199,symbolic,Adjective,6755,0.89
4200,seal,Noun,6543,0.92
4201,bug,Noun,6541,0.92
4202,bless,Verb,6293,0.96
4203,aunt,Noun,6662,0.9
4204,agriculture,Noun,6621,0.91
4205,rock,Verb,6473,0.93
4206,hostile,Adjective,6319,0.95
4207,root,Verb,6276,0.96
4208,conceive,Verb,6486,0.93
4209,combined,Adjective,6495,0.93
4210,instantly,Adverb,6476,0.93
4211,bankruptcy,Noun,6690,0.9
4212,vaccine,Noun,6761,0.89
4213,bonus,Noun,6531,0.92
4214,collaboration,Noun,6889,0.87
4215,mixed,Adjective,6327,0.95
4216,opposed,Preposition,6418,0.93
4217,orbit,Noun,6490,0.92
4218,grasp,Verb,6357,0.94
4219,patience,Noun,6532,0.92
4220,spite,Preposition,6339,0.94
4221,tropical,Adjective,6473,0.92
4222,voting,Noun,6621,0.9
4223,patrol,Noun,6382,0.94
4224,willingness,Noun,6461,0.92
4225,position,Verb,6288,0.95
4226,revelation,Noun,6297,0.95
4227,rent,Noun,6360,0.94
4228,calm,Verb,6484,0.92
4229,jewelry,Noun,6338,0.94
4230,hay,Noun,6601,0.9
4231,haul,Verb,6401,0.93
4232,concede,Verb,6303,0.95
4233,trace,Noun,6345,0.94
4234,wagon,Noun,6577,0.91
4235,afterward,Adverb,6353,0.94
4236,spectacular,Adjective,6276,0.95
4237,ruin,Verb,6267,0.95
4238,sheer,Adjective,6209,0.96
4239,prior,Adjective,6720,0.88
4240,immune,Adjective,6492,0.91
4241,reliability,Noun,7053,0.84
4242,ass,Noun,6911,0.86
4243,alongside,Preposition,6166,0.96
4244,bush,Noun,6307,0.94
4245,exotic,Adjective,6185,0.96
4246,fascinating,Adjective,6231,0.95
4247,secure,Adjective,6138,0.96
4248,clip,Noun,6660,0.89
4249,thigh,Noun,6576,0.9
4250,bull,Noun,6346,0.93
4251,drawer,Noun,6665,0.89
4252,regard,Preposition,6665,0.89
4253,sheep,Noun,6320,0.94
4254,discourage,Verb,6177,0.96
4255,coordinator,Noun,6478,0.91
4256,ideological,Adjective,6793,0.87
4257,runner,Noun,6333,0.93
4258,secular,Adjective,6560,0.9
4259,intimate,Adjective,6143,0.96
4260,empire,Noun,6268,0.94
4261,cab,Noun,6561,0.9
4262,divorce,Verb,6086,0.97
4263,exam,Noun,6176,0.95
4264,documentary,Noun,6321,0.93
4265,neutral,Adjective,6331,0.93
4266,biology,Noun,6334,0.93
4267,flexible,Adjective,6312,0.93
4268,progressive,Adjective,6387,0.92
4269,web,Noun,6411,0.92
4270,conspiracy,Noun,6261,0.94
4271,catch,Noun,6377,0.92
4272,casualty,Noun,6439,0.91
4273,republic,Noun,7519,0.78
4274,execution,Noun,6278,0.93
4275,terrific,Adjective,6356,0.92
4276,whale,Noun,6928,0.84
4277,functional,Adjective,6736,0.87
4278,star,Verb,6328,0.92
4279,draft,Verb,6234,0.94
4280,instinct,Noun,6076,0.96
4281,teammate,Noun,6572,0.89
4282,aluminum,Noun,6468,0.9
4283,whoever,Pronoun,6250,0.93
4284,ministry,Noun,6250,0.93
4285,verdict,Noun,6529,0.89
4286,instruct,Verb,6117,0.95
4287,skull,Noun,6313,0.92
4288,self-esteem,Noun,6727,0.86
4289,ease,Noun,6103,0.95
4290,cooperative,Adjective,6671,0.87
4291,manipulate,Verb,6159,0.94
4292,bee,Noun,6342,0.92
4293,practitioner,Noun,6670,0.87
4294,loop,Noun,6175,0.94
4295,edit,Verb,6157,0.94
4296,whip,Verb,6255,0.93
4297,puzzle,Noun,6153,0.94
4298,mushroom,Noun,6454,0.9
4299,subsidy,Noun,6236,0.93
4300,boil,Verb,6180,0.94
4301,tragic,Adjective,6038,0.96
4302,mathematics,Noun,6828,0.85
4303,mechanic,Noun,6092,0.95
4304,jar,Noun,6284,0.92
4305,respect,Preposition,6659,0.87
4306,earthquake,Noun,6439,0.9
4307,pork,Noun,6261,0.92
4308,creativity,Noun,6452,0.89
4309,safely,Adverb,5959,0.97
4310,underlying,Adjective,6340,0.91
4311,dessert,Noun,6286,0.92
4312,sympathy,Noun,6044,0.95
4313,fisherman,Noun,6317,0.91
4314,incredibly,Adverb,6141,0.94
4315,isolation,Noun,6251,0.92
4316,sock,Noun,6273,0.92
4317,near,Adverb,6097,0.94
4318,jump,Noun,6088,0.95
4319,eleven,Measure,6239,0.92
4320,sexy,Adjective,6300,0.91
4321,entrepreneur,Noun,6238,0.92
4322,syndrome,Noun,6157,0.93
4323,bureau,Noun,6199,0.93
4324,seat,Verb,6227,0.92
4325,workplace,Noun,6186,0.93
4326,ambition,Noun,5962,0.96
4327,touchdown,Noun,6954,0.82
4328,utilize,Verb,6607,0.87
4329,breeze,Noun,6423,0.89
4330,costly,Adjective,6130,0.93
4331,ambitious,Adjective,6040,0.95
4332,Christianity,Noun,6312,0.91
4333,presumably,Adverb,6039,0.95
4334,influential,Adjective,6161,0.93
4335,translation,Noun,6266,0.91
4336,uncertain,Adjective,5951,0.96
4337,dissolve,Verb,6157,0.93
4338,object,Verb,5909,0.97
4339,statistical,Adjective,6634,0.86
4340,gut,Noun,6067,0.94
4341,metropolitan,Adjective,6149,0.93
4342,rolling,Adjective,6066,0.94
4343,aesthetic,Adjective,6647,0.86
4344,spell,Verb,5887,0.97
4345,insert,Verb,6067,0.94
4346,booth,Noun,6191,0.92
4347,helmet,Noun,6203,0.92
4348,waist,Noun,6394,0.89
4349,expected,Adjective,6144,0.93
4350,lion,Noun,6075,0.94
4351,accomplishment,Noun,5980,0.95
4352,royal,Adjective,6028,0.94
4353,panic,Noun,6087,0.93
4354,cast,Noun,6007,0.95
4355,crush,Verb,5985,0.95
4356,actively,Adverb,6232,0.91
4357,cliff,Noun,6117,0.93
4358,minimal,Adjective,6176,0.92
4359,cord,Noun,6071,0.94
4360,fortunately,Adverb,5974,0.95
4361,cocaine,Noun,6207,0.91
4362,illusion,Noun,6035,0.94
4363,anonymous,Adjective,5949,0.95
4364,tolerate,Verb,5871,0.97
4365,appreciation,Noun,6054,0.94
4366,commissioner,Noun,6303,0.9
4367,harm,Verb,5810,0.97
4368,flexibility,Noun,6149,0.92
4369,instructional,Adjective,7014,0.81
4370,scramble,Verb,6061,0.93
4371,casino,Noun,6205,0.91
4372,tumor,Noun,6427,0.88
4373,decorate,Verb,5997,0.94
4374,sort,Verb,5809,0.97
4375,charge,Preposition,5893,0.96
4376,pulse,Noun,5992,0.94
4377,equivalent,Noun,5935,0.95
4378,fixed,Adjective,6042,0.93
4379,experienced,Adjective,6031,0.93
4380,donation,Noun,6086,0.92
4381,diary,Noun,5945,0.95
4382,sibling,Noun,6102,0.92
4383,irony,Noun,5818,0.97
4384,spoon,Noun,6194,0.91
4385,midst,Noun,5760,0.98
4386,alley,Noun,6236,0.9
4387,upset,Adjective,5954,0.94
4388,interact,Verb,6247,0.9
4389,soap,Noun,5952,0.94
4390,cute,Adjective,6089,0.92
4391,rival,Noun,6005,0.93
4392,short-term,Adjective,5998,0.93
4393,punch,Verb,6071,0.92
4394,pin,Noun,6000,0.93
4395,hockey,Noun,6171,0.91
4396,passing,Adjective,5903,0.95
4397,persist,Verb,6013,0.93
4398,supplier,Noun,6038,0.93
4399,known,Adjective,5892,0.95
4400,momentum,Noun,5911,0.94
4401,purse,Noun,6161,0.91
4402,shed,Verb,5769,0.97
4403,liquid,Noun,5948,0.94
4404,icon,Noun,6030,0.92
4405,elephant,Noun,6038,0.92
4406,consequently,Adverb,6463,0.86
4407,legislature,Noun,6027,0.92
4408,associate,Noun,5860,0.95
4409,franchise,Noun,6332,0.88
4410,correctly,Adverb,5884,0.95
4411,mentally,Adverb,5793,0.96
4412,foster,Verb,6237,0.89
4413,bicycle,Noun,5960,0.93
4414,encouraging,Adjective,5868,0.95
4415,cheat,Verb,5819,0.96
4416,access,Verb,6023,0.92
4417,heal,Verb,5797,0.96
4418,fever,Noun,5874,0.95
4419,filter,Noun,6210,0.9
4420,rabbit,Noun,6095,0.91
4421,coin,Noun,5947,0.93
4422,exploit,Verb,5909,0.94
4423,accessible,Adjective,5965,0.93
4424,organism,Noun,6210,0.89
4425,sensation,Noun,5882,0.94
4426,partially,Adverb,5882,0.94
4427,stay,Noun,5779,0.96
4428,upstairs,Adverb,6271,0.88
4429,dried,Adjective,6109,0.91
4430,minimum,Noun,5867,0.94
4431,pro,Adjective,6101,0.91
4432,conservation,Noun,6129,0.9
4433,shove,Verb,6327,0.87
4434,backyard,Noun,5890,0.94
4435,charter,Noun,6011,0.92
4436,stove,Noun,6082,0.91
4437,consent,Noun,6239,0.89
4438,comprise,Verb,6258,0.88
4439,reminder,Noun,5681,0.97
4440,alike,Adverb,5740,0.96
4441,placement,Noun,6275,0.88
4442,dough,Noun,6294,0.88
4443,grandchild,Noun,5826,0.95
4444,dam,Noun,5968,0.92
4445,reportedly,Adverb,5911,0.93
4446,well-known,Adjective,5782,0.95
4447,surrounding,Adjective,5826,0.95
4448,ecological,Adjective,6443,0.86
4449,outfit,Noun,5850,0.94
4450,unprecedented,Adjective,5798,0.95
4451,columnist,Noun,5997,0.92
4452,workout,Noun,6414,0.86
4453,preliminary,Adjective,5908,0.93
4454,patent,Noun,6024,0.91
4455,shy,Adjective,5806,0.95
4456,quote,Noun,6228,0.88
4457,trash,Noun,5811,0.95
4458,disabled,Adjective,5952,0.92
4459,gross,Adjective,5802,0.95
4460,damn,Adjective,6269,0.88
4461,hormone,Noun,6230,0.88
4462,texture,Noun,5994,0.92
4463,counter,Verb,5722,0.96
4464,pencil,Noun,5936,0.92
4465,associate,Adjective,5859,0.94
4466,frontier,Noun,5897,0.93
4467,spray,Noun,6005,0.91
4468,bet,Noun,5801,0.95
4469,disclose,Verb,5879,0.93
4470,custody,Noun,5957,0.92
4471,banker,Noun,5933,0.92
4472,beast,Noun,6052,0.9
4473,interfere,Verb,5709,0.96
4474,oak,Noun,5938,0.92
4475,case,Conjunction,5791,0.94
4476,eighth,Measure,5814,0.94
4477,notebook,Noun,5884,0.93
4478,outline,Verb,5859,0.93
4479,gaze,Verb,6379,0.86
4480,attendance,Noun,5963,0.92
4481,speculation,Noun,5698,0.96
4482,uncover,Verb,5696,0.96
4483,behalf,Preposition,5727,0.95
4484,innovative,Adjective,5921,0.92
4485,shark,Noun,6164,0.88
4486,reward,Verb,5676,0.96
4487,mill,Noun,5761,0.95
4488,installation,Noun,5938,0.92
4489,stimulate,Verb,5898,0.92
4490,tag,Noun,5735,0.95
4491,vertical,Adjective,5950,0.91
4492,swimming,Noun,5735,0.95
4493,fleet,Noun,5781,0.94
4494,catalog,Noun,5925,0.92
4495,outsider,Noun,5690,0.96
4496,sacrifice,Verb,5641,0.96
4497,desperately,Adverb,5701,0.95
4498,stance,Noun,5812,0.93
4499,compel,Verb,5728,0.95
4500,sensitivity,Noun,5981,0.91
4501,someday,Adverb,5744,0.94
4502,instant,Adjective,5765,0.94
4503,debut,Noun,5986,0.91
4504,proclaim,Verb,5716,0.95
4505,worldwide,Adverb,5781,0.94
4506,hike,Verb,6111,0.89
4507,required,Adjective,5953,0.91
4508,confrontation,Noun,5762,0.94
4509,colorful,Adjective,5773,0.94
4510,ideal,Noun,5978,0.91
4511,constitution,Noun,6111,0.89
4512,trainer,Noun,5845,0.93
4513,Thanksgiving,Noun,5859,0.92
4514,scent,Noun,6050,0.89
4515,stack,Noun,5858,0.92
4516,eyebrow,Noun,6212,0.87
4517,sack,Noun,5880,0.92
4518,cease,Verb,5679,0.95
4519,inherit,Verb,5563,0.97
4520,tray,Noun,6021,0.9
4521,pioneer,Noun,5755,0.94
4522,organizational,Adjective,6445,0.84
4523,textbook,Noun,5968,0.9
4524,uh,Exclamation,6155,0.87
4525,nasty,Adjective,5682,0.95
4526,shrink,Verb,5617,0.96
4527,model,Verb,5925,0.91
4528,emerging,Adjective,5942,0.91
4529,dot,Noun,5795,0.93
4530,wheat,Noun,5730,0.94
4531,fierce,Adjective,5622,0.96
4532,envision,Verb,5619,0.96
4533,rational,Adjective,5941,0.9
4534,kingdom,Noun,5674,0.95
4535,aisle,Noun,5828,0.92
4536,weaken,Verb,5640,0.95
4537,protocol,Noun,6031,0.89
4538,exclusively,Adverb,5852,0.92
4539,vocal,Adjective,5727,0.94
4540,marketplace,Noun,5650,0.95
4541,openly,Adverb,5558,0.96
4542,unfair,Adjective,5656,0.95
4543,terrain,Noun,5873,0.91
4544,deploy,Verb,5674,0.94
4545,risky,Adjective,5632,0.95
4546,pasta,Noun,6062,0.88
4547,genre,Noun,5919,0.9
4548,distract,Verb,5720,0.93
4549,merit,Noun,5670,0.94
4550,planner,Noun,5797,0.92
4551,depressed,Adjective,5543,0.96
4552,chunk,Noun,5682,0.94
4553,closest,Adjective,5506,0.97
4554,discount,Noun,5809,0.92
4555,no,Determiner,5591,0.95
4556,ladder,Noun,5720,0.93
4557,jungle,Noun,5693,0.94
4558,migration,Noun,6067,0.88
4559,breathing,Noun,5798,0.92
4560,invade,Verb,5653,0.94
4561,hurricane,Noun,6439,0.83
4562,retailer,Noun,5915,0.9
4563,classify,Verb,5964,0.89
4564,wound,Verb,5660,0.94
4565,coup,Noun,6179,0.86
4566,aid,Verb,5676,0.94
4567,ambassador,Noun,5847,0.91
4568,density,Noun,6040,0.88
4569,supportive,Adjective,5662,0.94
4570,curiosity,Noun,5630,0.94
4571,skip,Verb,5635,0.94
4572,aggression,Noun,6215,0.85
4573,stimulus,Noun,6215,0.85
4574,journalism,Noun,5684,0.93
4575,robot,Noun,6023,0.88
4576,flood,Verb,5531,0.96
4577,dip,Verb,5664,0.93
4578,likewise,Adverb,5821,0.91
4579,informal,Adjective,5931,0.89
4580,Persian,Adjective,6340,0.83
4581,feather,Noun,5744,0.92
4582,sphere,Noun,5881,0.9
4583,tighten,Verb,5665,0.93
4584,boast,Verb,5731,0.92
4585,pat,Verb,5968,0.89
4586,perceived,Adjective,6386,0.83
4587,sole,Adjective,5535,0.95
4588,publicity,Noun,5557,0.95
4589,major,Noun,5678,0.93
4590,unfold,Verb,5420,0.97
4591,joke,Verb,5576,0.95
4592,well-being,Noun,6005,0.88
4593,validity,Noun,6401,0.82
4594,ecosystem,Noun,6215,0.85
4595,strictly,Adverb,5532,0.95
4596,partial,Adjective,5716,0.92
4597,collar,Noun,5791,0.91
4598,weed,Noun,5642,0.93
4599,compliance,Noun,5973,0.88
4600,streak,Noun,5826,0.9
4601,supposedly,Adverb,5451,0.97
4602,added,Adjective,5616,0.94
4603,builder,Noun,5720,0.92
4604,glimpse,Noun,5567,0.95
4605,premise,Noun,5695,0.92
4606,specialty,Noun,5622,0.94
4607,deem,Verb,5639,0.93
4608,artifact,Noun,5773,0.91
4609,sneak,Verb,5690,0.92
4610,monkey,Noun,5698,0.92
4611,mentor,Noun,5757,0.91
4612,two-thirds,Measure,5558,0.95
4613,listener,Noun,5621,0.93
4614,lightning,Noun,5674,0.93
4615,legally,Adverb,5484,0.96
4616,sleeve,Noun,5855,0.9
4617,disappointment,Noun,5464,0.96
4618,disturb,Verb,5532,0.95
4619,rib,Noun,5662,0.93
4620,excessive,Adjective,5633,0.93
4621,high-tech,Adjective,5681,0.92
4622,debris,Noun,5491,0.95
4623,pile,Verb,5609,0.93
4624,rod,Noun,5788,0.9
4625,logical,Adjective,5644,0.93
4626,liberal,Noun,5677,0.92
4627,ash,Noun,5647,0.93
4628,socially,Adverb,5814,0.9
4629,parish,Noun,5723,0.91
4630,slavery,Noun,5712,0.92
4631,blank,Adjective,5585,0.94
4632,commodity,Noun,5659,0.92
4633,cure,Noun,5468,0.96
4634,mineral,Noun,5758,0.91
4635,hunger,Noun,5460,0.96
4636,dying,Adjective,5504,0.95
4637,developmental,Adjective,6255,0.84
4638,faster,Adjective,5538,0.94
4639,spare,Verb,5492,0.95
4640,halfway,Adverb,5695,0.92
4641,cure,Verb,5444,0.96
4642,equality,Noun,5841,0.89
4643,cemetery,Noun,5584,0.93
4644,harassment,Noun,5882,0.89
4645,deliberately,Adverb,5388,0.97
4646,fame,Noun,5485,0.95
4647,regret,Verb,5479,0.95
4648,striking,Adjective,5516,0.94
4649,likelihood,Noun,5790,0.9
4650,carrot,Noun,5718,0.91
4651,atop,Preposition,5578,0.93
4652,toll,Noun,5587,0.93
4653,rim,Noun,5676,0.91
4654,embarrassed,Adjective,5627,0.92
4655,fucking,Adjective,6472,0.8
4656,cling,Verb,5678,0.91
4657,isolated,Adjective,5482,0.95
4658,blink,Verb,6160,0.84
4659,suspicious,Adjective,5412,0.96
4660,wheelchair,Noun,5670,0.91
4661,squad,Noun,5520,0.94
4662,eligible,Adjective,5529,0.94
4663,processor,Noun,5882,0.88
4664,plunge,Verb,5490,0.94
4665,this,Adverb,5517,0.94
4666,sponsor,Noun,5622,0.92
4667,grin,Noun,5944,0.87
4668,color,Verb,5465,0.95
4669,demographic,Adjective,6103,0.85
4670,rain,Verb,5597,0.92
4671,chill,Noun,5675,0.91
4672,refuge,Noun,5505,0.94
4673,steer,Verb,5452,0.95
4674,legislator,Noun,5593,0.92
4675,rally,Noun,5619,0.92
4676,programming,Noun,5507,0.94
4677,cheer,Verb,5442,0.95
4678,outlet,Noun,5497,0.94
4679,intact,Adjective,5350,0.96
4680,vendor,Noun,5543,0.93
4681,thrive,Verb,5472,0.94
4682,peanut,Noun,5604,0.92
4683,chew,Verb,5669,0.91
4684,elaborate,Adjective,5349,0.96
4685,intellectual,Noun,5773,0.89
4686,conception,Noun,5953,0.86
4687,auction,Noun,5621,0.91
4688,steak,Noun,5596,0.92
4689,comply,Verb,5452,0.94
4690,triumph,Noun,5337,0.96
4691,shareholder,Noun,5742,0.89
4692,comparable,Adjective,5600,0.91
4693,transport,Verb,5336,0.96
4694,conscience,Noun,5317,0.96
4695,calculation,Noun,5577,0.92
4696,considerably,Adverb,5481,0.93
4697,interval,Noun,5708,0.89
4698,scratch,Verb,5629,0.91
4699,awake,Adjective,5806,0.88
4700,jurisdiction,Noun,5691,0.9
4701,inevitably,Adverb,5420,0.94
4702,feminist,Adjective,5719,0.89
4703,constraint,Noun,5942,0.86
4704,emotionally,Adverb,5321,0.96
4705,expedition,Noun,5467,0.93
4706,allegedly,Adverb,5451,0.93
4707,compromise,Verb,5322,0.96
4708,strain,Verb,5435,0.94
4709,similarity,Noun,5709,0.89
4710,butt,Noun,5490,0.93
4711,lid,Noun,5558,0.92
4712,dumb,Adjective,5486,0.93
4713,bulk,Noun,5324,0.95
4714,sprinkle,Verb,5777,0.88
4715,mortality,Noun,5785,0.88
4716,philosophical,Adjective,5731,0.89
4717,conversion,Noun,5627,0.9
4718,patron,Noun,5331,0.95
4719,municipal,Adjective,5536,0.92
4720,any,Adverb,5352,0.95
4721,liver,Noun,5415,0.94
4722,harmony,Noun,5410,0.94
4723,solely,Adverb,5456,0.93
4724,tolerance,Noun,5513,0.92
4725,instant,Noun,5755,0.88
4726,goat,Noun,5459,0.93
4727,arm,Verb,5232,0.97
4728,blessing,Noun,5222,0.97
4729,banana,Noun,5458,0.93
4730,running,Noun,5271,0.96
4731,palace,Noun,5347,0.94
4732,formerly,Adverb,5350,0.94
4733,peasant,Noun,5609,0.9
4734,neat,Adjective,5359,0.94
4735,grandparent,Noun,5334,0.95
4736,lawmaker,Noun,5755,0.88
4737,supermarket,Noun,5389,0.94
4738,cruise,Noun,5434,0.93
4739,mobile,Adjective,5339,0.94
4740,plain,Noun,5337,0.94
4741,part,Preposition,5503,0.91
4742,calendar,Noun,5258,0.96
4743,widow,Noun,5309,0.95
4744,deposit,Noun,5497,0.91
4745,beard,Noun,5528,0.91
4746,brake,Noun,5522,0.91
4747,downtown,Adverb,5483,0.92
4748,screening,Noun,5407,0.93
4749,impulse,Noun,5305,0.95
4750,forbid,Verb,5167,0.97
4751,fur,Noun,5466,0.92
4752,brutal,Adjective,5193,0.97
4753,predator,Noun,5400,0.93
4754,poke,Verb,5575,0.9
4755,opt,Verb,5371,0.93
4756,voluntary,Adjective,5504,0.91
4757,trouble,Verb,5177,0.97
4758,valid,Adjective,5509,0.91
4759,forum,Noun,5419,0.92
4760,dancing,Noun,5243,0.95
4761,happily,Adverb,5331,0.94
4762,soar,Verb,5344,0.94
4763,removal,Noun,5488,0.91
4764,autonomy,Noun,5849,0.85
4765,enact,Verb,5441,0.92
4766,round,Verb,5247,0.95
4767,thread,Noun,5340,0.93
4768,light,Preposition,5458,0.91
4769,landmark,Noun,5332,0.93
4770,unhappy,Adjective,5162,0.96
4771,offender,Noun,5417,0.92
4772,coming,Adjective,5181,0.96
4773,privately,Adverb,5212,0.95
4774,fraction,Noun,5313,0.94
4775,distinctive,Adjective,5373,0.93
4776,tourism,Noun,5429,0.92
4777,threshold,Noun,5490,0.91
4778,calm,Adjective,5309,0.94
4779,routinely,Adverb,5269,0.94
4780,suite,Noun,5321,0.93
4781,remark,Verb,5289,0.94
4782,regulator,Noun,5462,0.91
4783,straw,Noun,5297,0.94
4784,theological,Adjective,5684,0.87
4785,apart,Preposition,5216,0.95
4786,exhaust,Verb,5204,0.95
4787,globe,Noun,5166,0.96
4788,fragile,Adjective,5125,0.97
4789,objection,Noun,5276,0.94
4790,chemistry,Noun,5192,0.95
4791,old-fashioned,Adjective,5200,0.95
4792,crowded,Adjective,5196,0.95
4793,circle,Verb,5401,0.91
4794,blast,Noun,5241,0.94
4795,prevail,Verb,5207,0.95
4796,overnight,Adverb,5170,0.96
4797,denial,Noun,5207,0.95
4798,rental,Noun,5357,0.92
4799,fantastic,Adjective,5269,0.94
4800,fragment,Noun,5308,0.93
4801,level,Adjective,5367,0.92
4802,screw,Verb,5361,0.92
4803,warmth,Noun,5383,0.92
4804,undergraduate,Noun,5683,0.87
4805,liquid,Adjective,5265,0.94
4806,headache,Noun,5256,0.94
4807,policeman,Noun,5278,0.93
4808,yield,Noun,5648,0.87
4809,projection,Noun,5288,0.93
4810,battle,Verb,5240,0.94
4811,suitable,Adjective,5291,0.93
4812,mention,Noun,5137,0.96
4813,graduation,Noun,5218,0.94
4814,drill,Verb,5279,0.93
4815,cruel,Adjective,5128,0.96
4816,mansion,Noun,5233,0.94
4817,regard,Noun,5263,0.93
4818,grape,Noun,5318,0.92
4819,authorize,Verb,5209,0.94
4820,cottage,Noun,5328,0.92
4821,driveway,Noun,5459,0.9
